county_fips,state_name,slope_drop_dist,mean_after_drop_dist,slope_last_fatigue_dist,slope_drop_visitation,mean_after_drop_visitation,slope_last_fatigue_visitation,slope_drop_encounters,mean_after_drop_encounters,slope_last_fatigue_encounters,median_household_income,prop_poor,pop_density_land,black_prop,proportion_essential,prop_coverage
19057,iowa,-0.015783231,-0.342073386,0.006568563,-0.056785517,-0.549621881,0.017187505,-0.029014031,-0.712608207,0.019830278,51805,0.127,36.74252075,0.059047473,0.26488359,0.84
19161,iowa,-0.010465888,-0.253509234,0.008356703,,,,-0.022181632,-0.729377675,0.012623795,56698,0.112,6.625930765,0.002983846,0.324207493,0.79
19015,iowa,-0.013836017,-0.329735974,0.007231572,-0.042716801,-0.702714623,0.01993733,-0.030339548,-0.674648571,0.016739218,63099,0.088,17.83319785,0.011538754,0.366925554,0.78
19159,iowa,-0.012069309,-0.35212179,0.004689855,,,,-0.030727718,-0.704957826,0.013572725,48754,0.143,3.593542221,0.007850242,0.205479452,0.65
19061,iowa,-0.018789473,-0.402970924,0.007207396,-0.056217352,-0.613562575,0.015984183,-0.041726288,-0.815204496,0.017239979,60367,0.113,61.44255068,0.033999628,0.413326939,0.74
19131,iowa,-0.014820942,-0.338230597,0.00415048,,,,-0.029792151,-0.682616106,0.01675801,59558,0.092,8.7494411,0.006055445,0.53996224,0.67
19013,iowa,-0.014017356,-0.289413592,0.006676034,-0.055076889,-0.551649056,0.023109184,-0.058376741,-0.773044134,0.01974834,52320,0.163,90.75418035,0.094767688,0.389163678,0.73
19181,iowa,-0.021428573,-0.355424829,0.004498321,-0.026157014,-0.418236622,0.017704553,-0.035372514,-0.747467212,0.014717162,78192,0.071,33.44528713,0.008578815,0.236348123,0.79
19147,iowa,-0.011033437,-0.262612968,0.008538074,,,,-0.03046379,-0.76373716,0.009898204,55322,0.097,6.200391523,0.017247172,0.34674715,0.87
19067,iowa,-0.007508857,-0.215003507,0.006447962,,,,-0.023361341,-0.633652963,0.021568041,53811,0.114,12.23015567,0.026774951,0.369237791,0.8
19133,iowa,-0.00790405,-0.179036025,0.009589203,,,,-0.027893523,-0.643016916,0.008552026,50530,0.139,4.893087803,0.005761032,0.498712999,0.73
19063,iowa,-0.015763791,-0.375377012,0.014174153,,,,-0.026806118,-0.756396958,0.007325136,51497,0.112,9.315063516,0.011888036,0.442066421,0.75
19101,iowa,-0.011165265,-0.338580285,0.008173687,-0.016653535,-0.386196553,0.021868186,-0.023758101,-0.683446309,0.022328366,46715,0.163,16.025712,0.024536206,0.273417722,0.64
16019,idaho,-0.01256454,-0.219225417,0.008418617,-0.028803641,-0.56586888,0.015019896,-0.023483317,-0.729499042,0.032469951,60444,0.106,23.25677336,0.00581067,0.328549149,0.88
16065,idaho,-0.006830995,-0.234199007,0.009465439,-0.043901324,-0.637866008,0.00681734,-0.036231294,-0.876289528,0.007444421,41827,0.239,31.84557978,0.006029921,0.290825083,0.83
16069,idaho,-0.01901635,-0.184744058,0.004741862,-0.025992033,-0.529107743,0.022699029,-0.025014929,-0.749299754,0.032265041,54476,0.133,18.27603307,0.004504059,0.344576197,0.69
16011,idaho,-0.013684961,-0.182109584,0.009041354,-0.015564446,-0.463499601,0.015246383,-0.022847228,-0.714700093,0.03747375,50941,0.12,8.399768947,0.003395622,0.332566697,0.77
16041,idaho,-0.011645391,-0.367171388,0.0087817,,,,-0.016867792,-0.612214275,0.041762115,58170,0.088,7.732887224,0.00262276,0.30401662,0.71
17129,illinois,-0.017763976,-0.40071065,0.007678888,-0.018463097,-0.426590098,0.004365175,-0.038301904,-0.698235313,0.007518903,74872,0.09,15.18551962,0.008626302,0.135620915,0.74
17187,illinois,-0.012427642,-0.299857117,0.007552786,-0.02600833,-0.434155868,0.01338006,-0.066659912,-0.732172211,0.005987702,53532,0.129,12.34242775,0.024542039,0.326086957,0.77
17185,illinois,-0.021895881,-0.4332312,0.009116747,-0.009684584,-0.320431778,0.022843508,-0.039431602,-0.768104095,0.013304977,53414,0.144,20.0133439,0.008398996,0.273674242,0.72
17083,illinois,-0.015068375,-0.345109908,0.006177134,-0.048425856,-0.612251104,0.01167814,-0.060245206,-0.708844417,0.017692565,59117,0.089,23.07397937,0.007232114,0.159863946,0.66
17121,illinois,-0.010966003,-0.295076066,0.006550866,-0.063113626,-0.602328975,0.015768953,-0.032117418,-0.646504167,0.028707516,46096,0.195,25.68659269,0.041759702,0.412563389,0.87
17077,illinois,-0.026763599,-0.408752666,0.014256628,-0.057739569,-0.675487977,0.005798899,-0.034355096,-0.841522092,0.007100031,41445,0.257,38.70528382,0.148278444,0.293750488,0.68
17103,illinois,-0.012145377,-0.290074092,0.00846632,-0.029171766,-0.476261314,0.004793111,-0.035316901,-0.660497801,0.020615525,54915,0.101,18.39148611,0.053618911,0.30607323,0.77
17125,illinois,-0.011076873,-0.321357326,0.011885619,,,,-0.028890043,-0.707152611,0.010145931,48764,0.146,9.864005992,0.006855879,0.553268765,0.82
17139,illinois,-0.019069362,-0.388408726,0.010924239,,,,-0.030766808,-0.766678715,0.003086836,59901,0.096,16.89759553,0.00543589,0.25734355,0.69
17065,illinois,-0.011930639,-0.378679204,0.009578528,,,,-0.032969666,-0.845556186,0.005109064,53028,0.123,7.303033893,0.006860223,0.209039548,0.73
17005,illinois,-0.004089148,-0.162081296,0.001867476,,,,-0.029299442,-0.605428658,0.022856817,54800,0.138,16.96523477,0.059951894,0.197151424,0.63
17167,illinois,-0.022871929,-0.374493804,0.008367386,-0.053928218,-0.61526191,0.005594858,-0.047741666,-0.790989693,0.010770715,62242,0.131,87.89318766,0.127797572,0.260929344,0.84
17113,illinois,-0.016397447,-0.321125695,0.010187445,-0.049246234,-0.727595649,0.004494197,-0.048879141,-0.867025307,0.007636142,67087,0.144,56.52329122,0.079153841,0.246080006,0.78
18165,indiana,-0.009882382,-0.316796448,0.003892682,-0.015148577,-0.337596878,0.018199301,-0.022198265,-0.633014311,0.023808517,49287,0.152,23.38881211,0.004328445,0.219789842,0.79
18075,indiana,-0.013858685,-0.33126667,0.007459379,-0.023939975,-0.468553999,0.01747344,-0.02919661,-0.660235072,0.012721752,48392,0.13,21.11313165,0.004719707,0.262736119,0.76
18147,indiana,-0.013852405,-0.381054917,0.008237713,,,,-0.027363137,-0.64290476,0.016877876,56862,0.092,19.97423724,0.00757613,0.316023739,0.7
18005,indiana,-0.022134303,-0.379138709,0.010003538,-0.041204948,-0.547407601,0.015221936,-0.039954415,-0.754428052,0.021306118,63067,0.101,77.70463936,0.02114727,0.457926167,0.83
20031,kansas,-0.006545201,-0.230573101,0.004892454,,,,-0.024565173,-0.756603686,0.011386565,58371,0.107,5.109557631,0.008380906,0.41798419,0.92
20171,kansas,-0.009072732,-0.315391915,0.004899035,,,,-0.023982615,-0.599562455,0.021320903,63790,0.078,2.662847404,0.005717786,0.107623318,1
20113,kansas,-0.010506064,-0.307023156,0.006767526,-0.049807542,-0.565049628,0.01589836,-0.032119062,-0.623952889,0.021630105,58017,0.105,12.30581098,0.011669061,0.433572919,0.87
20103,kansas,-0.022127029,-0.369960591,0.009249398,-0.031185406,-0.478067831,0.010664608,-0.02858775,-0.703994601,0.015981112,70807,0.106,66.68979644,0.088037172,0.283457627,0.77
20001,kansas,-0.012809064,-0.337241661,0.005274124,-0.009145492,-0.327869378,0.012587745,-0.018734086,-0.613989382,0.020864641,44423,0.189,9.747146923,0.019768563,0.283733826,0.95
20117,kansas,-0.009770682,-0.327894536,0.005686495,,,,-0.023275499,-0.582826386,0.014080632,51066,0.112,4.202549527,0.004731537,0.305921053,0.82
20121,kansas,-0.02128183,-0.373027976,0.004990004,-0.013657782,-0.354840572,0.015884675,-0.02463439,-0.58752819,0.01695175,71770,0.079,22.21024227,0.012440618,0.269450702,0.87
20055,kansas,-0.013277349,-0.231812208,0.008749262,-0.025919434,-0.4721609,0.009524972,-0.022198751,-0.726874105,0.019624412,56206,0.132,10.95945138,0.033760345,0.296028523,0.91
20045,kansas,-0.03993986,-0.402694189,0.013302404,-0.033567646,-0.608555179,0.00316597,-0.049380096,-0.863873834,0.004172064,57120,0.17,101.0833249,0.043833789,0.246672665,0.7
20061,kansas,-0.020352216,-0.378472867,0.01070172,-0.02298535,-0.52761244,0.02476208,-0.02134424,-0.580998088,0.025384715,50856,0.103,35.02556585,0.171994846,0.217672414,1
21147,kentucky,-0.009137399,-0.264285665,0.013691547,,,,-0.033626283,-0.759847277,0.006626744,30029,0.337,15.95325956,0.053538603,0.249546279,0.67
21191,kentucky,-0.013284003,-0.361463381,0.014799006,,,,-0.035833053,-0.732686686,0.011642943,54583,0.155,20.2274497,0.008672311,0.236252546,0.79
21163,kentucky,-0.014030448,-0.347813033,0.012746185,-0.022006234,-0.372777257,0.01995226,-0.036656501,-0.796342556,0.013090903,57613,0.114,35.80829015,0.036705555,0.262631077,0.81
21155,kentucky,-0.01696538,-0.311073495,0.007179416,-0.019405379,-0.389842646,0.022886025,-0.036708035,-0.727668235,0.011675686,45661,0.171,21.64635424,0.067769532,0.549827388,0.67
21123,kentucky,-0.010858192,-0.294481336,0.003715103,-0.011395015,-0.249086049,0.018203846,-0.033627476,-0.715675271,0.022892161,45458,0.153,20.89697527,0.029705738,0.373612824,0.71
21027,kentucky,-0.015140952,-0.344499109,0.00568783,-0.021397717,-0.376900778,0.010854419,-0.027271002,-0.679288395,0.014016878,47284,0.188,13.60626856,0.020502256,0.46291866,0.73
21151,kentucky,-0.014936648,-0.292453973,0.011251985,-0.028984911,-0.480567661,0.01587027,-0.039626988,-0.813113336,0.010570191,51897,0.165,79.18923969,0.044052053,0.239066474,0.83
21173,kentucky,-0.010067852,-0.233394253,0.009039502,-0.024089348,-0.397964648,0.020764136,-0.031398554,-0.675217297,0.020043271,46629,0.153,54.30880936,0.026167429,0.389431361,0.85
21103,kentucky,-0.007121121,-0.216494674,0.004807269,-0.008359024,-0.323611047,0.015272738,-0.056498145,-0.655400811,0.010733911,53405,0.143,21.32703228,0.028498696,0.55370844,0.78
21039,kentucky,-0.030359029,-0.413564919,0.007770968,,,,-0.034661583,-0.787829384,0.011326374,41249,0.172,9.866558938,0.014043178,0.149659864,0.78
21231,kentucky,-0.009862461,-0.253522333,0.009395036,,,,-0.028439577,-0.670930019,0.01994443,33701,0.281,17.36678404,0.016464725,0.307125307,0.66
21217,kentucky,-0.017132383,-0.329583608,0.007589126,-0.032513235,-0.44964365,0.019953859,-0.034900188,-0.802662923,0.006918454,45429,0.192,36.96236602,0.050765196,0.417812142,0.77
21119,kentucky,-0.015783171,-0.453090839,0.008229846,,,,-0.02802757,-0.931400767,6.63E-05,32228,0.321,17.03924339,0.009321698,0.708401977,0.71
22057,louisiana,-0.016403024,-0.35415052,0.00749183,-0.029549196,-0.437999788,0.019110586,-0.053371894,-0.701686111,0.017922242,52651,0.166,35.4943687,0.133720634,0.585840867,0.9
22007,louisiana,-0.017833744,-0.378186401,0.008105825,,,,-0.027040243,-0.751725845,0.010563069,48120,0.207,25.89877241,0.293811659,0.295238095,0.85
22085,louisiana,-0.014638698,-0.334189694,0.007351309,-0.012512957,-0.40606948,0.014275748,-0.021775757,-0.606155903,0.016068835,36423,0.231,10.73135837,0.166652796,0.345595353,0.74
22023,louisiana,-0.008995538,-0.246560066,0.005186298,,,,-0.012366757,-0.518388699,0.016046734,57299,0.139,2.063828365,0.03989667,0.375314861,1
22105,louisiana,-0.011805505,-0.323894145,0.009864526,-0.06281797,-0.614474866,0.011156529,-0.047052207,-0.761794955,0.018718465,47128,0.179,63.67638823,0.300642113,0.414061213,0.94
25001,massachusetts,-0.023537298,-0.514263725,0.010031004,-0.050960262,-0.666512275,0.01484755,-0.04894458,-0.775500475,0.010733261,69001,0.08,209.2848818,0.031071209,0.265238863,0.68
24023,maryland,-0.009445051,-0.288796226,0.00535038,-0.017960857,-0.344586433,0.014697851,-0.03063635,-0.706535403,0.010029389,49147,0.122,17.47424746,0.010115557,0.293866341,0.66
24039,maryland,-0.016545544,-0.38945778,0.010094764,-0.019395007,-0.476504134,0.007028017,-0.028710534,-0.648012443,0.011516218,42098,0.234,31.07787965,0.413709834,0.400684932,0.59
24043,maryland,-0.010049954,-0.258711215,0.013411823,-0.038255085,-0.523034072,0.009833313,-0.038604304,-0.683880315,0.01850802,62556,0.111,126.3575575,0.115970741,0.369458128,0.76
26037,michigan,-0.024077915,-0.487806091,0.010989267,-0.03764351,-0.597380376,0.013069671,-0.037374977,-0.771125331,0.017504759,70967,0.075,53.09820863,0.019046539,0.267268911,0.75
26115,michigan,-0.01984477,-0.423230314,0.010066996,-0.041708107,-0.574332033,0.011660622,-0.037638768,-0.721253916,0.013910237,62522,0.1,105.2143241,0.024880516,0.38157052,0.82
26139,michigan,-0.023789124,-0.491129847,0.010344105,-0.043349596,-0.633959703,0.010261057,-0.032378595,-0.79633659,0.014589988,70420,0.068,194.610162,0.015597568,0.360431691,0.73
26133,michigan,-0.014714441,-0.384836982,0.009092173,-0.011545597,-0.346226134,0.028118526,-0.027469519,-0.818362321,0.017931472,45607,0.176,15.83991701,0.007883124,0.332466181,0.77
26121,michigan,-0.022073932,-0.458623341,0.011643788,-0.031929192,-0.600425712,0.009957524,-0.029486231,-0.778746547,0.02139543,49960,0.157,132.5934611,0.138327534,0.441823094,0.83
26051,michigan,-0.018504243,-0.440006885,0.013183199,,,,-0.029172789,-0.779592793,0.010547018,44635,0.156,19.45875815,0.005091368,0.213665944,0.73
26031,michigan,-0.014778923,-0.471457479,0.016032705,,,,-0.030893127,-0.791042576,0.010946984,48589,0.134,13.74212731,0.00621729,0.172050247,0.71
26127,michigan,-0.019956942,-0.438273383,0.008431227,,,,-0.020869096,-0.762823571,0.017938158,50374,0.155,18.95519222,0.010253521,0.226612435,0.76
26039,michigan,-0.016900915,-0.511635809,0.009198503,,,,-0.028945758,-0.776002927,0.010081104,46930,0.136,9.601162039,0.008128912,0.396925859,0.74
27147,minnesota,-0.012746471,-0.362243377,0.006664259,-0.036698184,-0.504269768,0.023947707,-0.027806674,-0.768564699,0.016180616,65323,0.096,32.95902354,0.032796239,0.33411505,0.86
27133,minnesota,-0.01237893,-0.310671342,0.018811413,,,,-0.030688133,-0.782955473,0.007048669,63503,0.089,7.533047083,0.008391757,0.202108963,0.75
27159,minnesota,-0.015445477,-0.454185586,0.013039328,,,,-0.021312969,-0.805668388,0.010287892,46312,0.144,9.824684807,0.010963479,0.383236217,0.78
27127,minnesota,-0.017179029,-0.465210507,0.003810479,,,,-0.023940879,-0.79050224,0.008530035,56760,0.094,6.737440087,0.007082432,0.325826882,0.79
27087,minnesota,-0.020553729,-0.523799899,0.006984884,,,,-0.038588492,-0.91089463,0.00197407,43162,0.209,3.810728538,0.004529806,0.529069767,0.93
27105,minnesota,-0.008504407,-0.274093479,0.007185958,-0.021532278,-0.519664615,0.007736708,-0.0223277,-0.799078629,0.015821965,55766,0.108,11.79157554,0.051404853,0.458472554,0.78
27149,minnesota,-0.018426721,-0.455499059,0.020389485,,,,-0.032892436,-0.701889973,0.00673277,61929,0.112,6.702543102,0.009432995,0.358225108,0.74
27035,minnesota,-0.018477498,-0.443712267,0.00828311,-0.022211415,-0.451100193,0.013196235,-0.02874921,-0.72350908,0.023906171,53481,0.126,24.69495301,0.007921219,0.325593252,0.87
27145,minnesota,-0.015842176,-0.338450355,0.010992294,-0.046905379,-0.671604675,0.007149064,-0.032802381,-0.756163874,0.011221002,60843,0.124,45.09063611,0.068349073,0.428622624,0.78
27115,minnesota,-0.014803148,-0.428073376,0.008897948,-0.012879822,-0.377117861,0.011738959,-0.031070941,-0.779495459,0.005141242,50387,0.12,7.969148816,0.020859478,0.263213981,0.77
27169,minnesota,-0.015459766,-0.360376247,0.006601289,-0.029346586,-0.638890684,0.009641397,-0.046420208,-0.708001181,0.015958163,56076,0.13,31.35532941,0.018160354,0.300009878,0.62
27045,minnesota,-0.017555031,-0.381819719,0.011869447,-0.028544366,-0.737507705,0.012337385,-0.029883752,-0.706781074,0.031615082,58761,0.099,9.363680281,0.004796277,0.43622449,0.65
29209,missouri,-0.018856557,-0.381867742,0.008366568,,,,-0.026444261,-0.661551369,0.020976138,46026,0.134,26.2325202,0.003590664,0.20439691,0.82
29089,missouri,-0.008429605,-0.283388508,0.009224828,,,,-0.029428556,-0.891470214,0.009304836,45767,0.131,8.419006275,0.048929664,0.550102249,0.69
29119,missouri,-0.011332521,-0.322624611,0.007017163,-0.005487941,-0.124643522,0.016728905,-0.015958604,-0.543905683,0.014127961,40204,0.179,16.33712376,0.020452379,0.311081442,1
29201,missouri,-0.010687641,-0.28630823,0.006693718,-0.031281834,-0.492234745,0.021459342,-0.029248018,-0.688258912,0.039455191,44261,0.191,35.6039403,0.119116959,0.455512153,0.92
29017,missouri,-0.011170788,-0.298725523,0.005481021,,,,-0.023720171,-0.596199542,0.042182207,44233,0.156,7.673882055,0.005505793,0.470134875,0.62
29063,missouri,-0.006076404,-0.172522776,0.003857026,-0.010154538,-0.366359641,0.011438174,-0.017020647,-0.530702607,0.05810509,48920,0.16,11.51275537,0.115597783,0.484698914,0.57
29083,missouri,-0.011584682,-0.277787738,0.006287563,-0.014385664,-0.385977505,0.026072404,-0.027601725,-0.629364753,0.02874058,44978,0.168,12.05766505,0.012573421,0.34048987,0.87
29093,missouri,-0.007232379,-0.202493731,0.010521318,,,,-0.035952774,-0.282681685,0.023276705,37755,0.199,7.171734272,0.014640857,0.696945967,0.67
29109,missouri,-0.006199979,-0.218210904,0.005012065,-0.00676282,-0.197697709,0.021856234,-0.027503537,-0.660662509,0.01726857,45074,0.155,24.06788678,0.004562163,0.286569495,0.83
29045,missouri,-0.004409047,-0.157109241,0.00345096,,,,-0.025857978,-0.588976333,0.091612221,46832,0.149,5.203054047,0.004092371,0.40776699,0.7
29055,missouri,-0.006103104,-0.181676549,0.013320315,-0.01107247,-0.328836865,0.029167596,-0.028770105,-0.713079328,0.026488592,42774,0.159,12.62606615,0.005259423,0.354958986,0.83
29033,missouri,-0.013682016,-0.30375704,0.004047985,,,,-0.018242739,-0.473119043,0.022448255,47049,0.123,4.915339508,0.017042205,0.530508475,0.79
28129,mississippi,-0.012600289,-0.324994947,0.008161522,,,,-0.029290755,-0.751280628,0.006985887,46764,0.168,9.747403215,0.236345457,0.23655914,0.66
28077,mississippi,-0.013281001,-0.306432001,0.007627893,-0.013863708,-0.339715922,0.017739165,-0.024980917,-0.594858612,0.014659589,40510,0.187,11.32278836,0.318908069,0.548837209,0.77
28155,mississippi,-0.017513637,-0.342367233,0.008700463,-0.00423759,-0.192025835,0.01324639,-0.038609496,-0.632774212,0.027635439,43349,0.181,9.014770636,0.190641602,0.294654498,0.81
28105,mississippi,-0.036470886,-0.334651169,0.01298885,-0.064248345,-0.606609734,0.005108156,-0.073059785,-0.906702525,0.003080563,39130,0.273,41.69167639,0.373072038,0.267971076,0.85
28139,mississippi,-0.022507229,-0.3024913,0.010177553,-0.022493901,-0.455269443,0.016657824,-0.032768353,-0.797469535,0.01111319,39833,0.169,18.54515252,0.16617413,0.55089451,0.8
28049,mississippi,-0.023919721,-0.326791641,0.010741286,-0.035484746,-0.499305864,0.012242284,-0.040640272,-0.733756591,0.013955146,44776,0.194,107.3264588,0.724292975,0.383614013,0.93
28009,mississippi,-0.006719697,-0.187802977,0.007023821,,,,-0.022078014,-0.618259596,0.016851582,35184,0.221,7.836628889,0.350622657,0.311188811,0.75
28127,mississippi,-0.01208734,-0.319882034,0.009071128,-0.023660049,-0.367097034,0.025529661,-0.023508858,-0.61932838,0.036311115,38173,0.198,17.7419576,0.34871814,0.399819086,0.77
28005,mississippi,-0.015868114,-0.296549445,0.006949476,,,,-0.0247841,-0.765741688,0.013491922,38092,0.222,6.593508175,0.401995781,0.252723312,0.67
28041,mississippi,-0.013161277,-0.356117987,0.00837896,,,,-0.044212906,-0.617566238,0.019363055,42022,0.226,7.42912219,0.252686589,0.185276074,0.61
28011,mississippi,-0.024923994,-0.364874775,0.009726455,-0.01810021,-0.383596029,0.008704967,-0.030622355,-0.698105332,0.028024902,33116,0.294,14.35428471,0.635719529,0.431644691,0.88
28111,mississippi,-0.014327779,-0.346112634,0.009097786,-0.006258243,-0.172608847,0.020713321,-0.020994882,-0.623872164,0.045285741,39687,0.22,7.175499358,0.191098818,0.263969171,0.7
28071,mississippi,-0.047300939,-0.352754558,0.017163232,-0.062070296,-0.660564115,0.010944036,-0.083272935,-0.872345816,0.008075738,49381,0.18,32.67504104,0.232566204,0.190687361,0.83
28065,mississippi,-0.010713307,-0.249879771,0.008308451,,,,-0.045319124,-0.456022736,0.022167123,31739,0.26,10.86616101,0.596403774,0.597826087,0.76
28117,mississippi,-0.029066923,-0.321441974,0.008861262,-0.017142127,-0.38496507,0.023529561,-0.036723278,-0.758296351,0.020929609,41281,0.198,23.5949236,0.143906775,0.351166966,0.82
28057,mississippi,-0.01260793,-0.234623092,0.006220438,-0.026062674,-0.409343768,0.019374641,-0.049126839,-0.747998229,0.018980902,45720,0.137,17.01531858,0.068716248,0.26107072,0.78
28097,mississippi,-0.009651556,-0.255128342,0.006388844,-0.013941303,-0.371933923,0.017621316,-0.032098105,-0.764521711,0.01371174,36311,0.229,9.67483601,0.446473112,0.466759003,0.84
30049,montana,-0.022239785,-0.337924048,0.009556482,-0.04629109,-0.588112419,0.021937633,-0.035568582,-0.734290556,0.019647914,63860,0.105,7.488642018,0.004279476,0.289453976,0.65
30031,montana,-0.022849008,-0.427693453,0.013787963,-0.084301392,-0.743613604,0.015667606,-0.055366413,-0.833945311,0.013575761,67569,0.09,15.52240319,0.004165326,0.219917976,0.69
37085,north carolina,-0.012754521,-0.296801329,0.010426574,-0.018350812,-0.425718403,0.0145271,-0.013640747,-0.58704367,0.016281508,51225,0.144,84.58897537,0.208778518,0.301261093,0.98
37059,north carolina,-0.011686151,-0.32067758,0.008540832,-0.014931667,-0.315075095,0.013824127,-0.028508761,-0.602231684,0.025468327,60801,0.108,61.48313306,0.062434184,0.397310235,0.74
37127,north carolina,-0.010937467,-0.291626225,0.011881638,-0.028806608,-0.440241272,0.016532913,-0.026959117,-0.656032823,0.020526093,50122,0.142,67.15748107,0.404324796,0.314907235,0.93
37191,north carolina,-0.011956649,-0.292477612,0.012830528,-0.026768638,-0.430218607,0.013772015,-0.023760987,-0.635978776,0.02252639,41572,0.202,86.43433211,0.309952291,0.29399011,0.9
37195,north carolina,-0.012565661,-0.308068783,0.010497205,-0.026148252,-0.443458207,0.014262704,-0.025092574,-0.665285529,0.024388599,44015,0.211,85.43582742,0.394733288,0.36480645,0.94
37197,north carolina,-0.015288794,-0.292489494,0.007614507,-0.026181827,-0.348603088,0.010486986,-0.038650438,-0.678302189,0.020684348,49070,0.13,43.41806243,0.030791359,0.23439575,0.71
37039,north carolina,-0.022357489,-0.372909235,0.014312901,-0.02187172,-0.467124808,0.017684971,-0.036144646,-0.75027313,0.009460392,41262,0.188,23.45075357,0.014586196,0.274553571,0.73
37111,north carolina,-0.008408377,-0.280924745,0.008719475,-0.022280391,-0.389329639,0.008313349,-0.023112039,-0.600996689,0.0252037,43972,0.154,39.58744155,0.037203068,0.336202615,0.74
37171,north carolina,-0.015279899,-0.226187858,0.006129919,-0.022178126,-0.344217445,0.01607777,-0.026900758,-0.602668431,0.022514434,46342,0.16,52.1554812,0.036581976,0.352164491,0.73
37161,north carolina,-0.014067791,-0.311928198,0.010152468,-0.024522201,-0.382388513,0.014723522,-0.023727143,-0.646247423,0.027815952,42831,0.191,45.43057632,0.096130249,0.311525091,0.78
37017,north carolina,-0.007428252,-0.200487102,0.012619798,-0.011428085,-0.372018215,0.015511262,-0.029309264,-0.842446139,0.002538157,36976,0.291,14.9071817,0.335100934,0.188002142,0.83
37199,north carolina,-0.012712391,-0.290153669,0.011636351,-0.011167765,-0.330121135,0.009349452,-0.027489035,-0.734420161,0.007773136,44756,0.178,21.82161709,0.008490197,0.206955047,0.63
37011,north carolina,-0.020939057,-0.4544412,0.011029353,-0.010710683,-0.347203468,0.007172638,-0.033382689,-0.859324773,0.001581571,41701,0.168,27.31960936,0.044158812,0.243867655,0.66
38077,north dakota,-0.01406823,-0.361712644,0.014903062,-0.065734942,-0.835350701,0.009617364,-0.036533346,-0.835763225,0.020743881,61174,0.116,4.380133041,0.010037564,0.230100897,0.74
38101,north dakota,-0.020538409,-0.389019479,0.0104802,-0.03259285,-0.518558992,0.027654452,-0.037325259,-0.742627875,0.026135443,63938,0.108,13.24099277,0.044048181,0.39349414,0.81
38105,north dakota,-0.012740324,-0.169865254,0.006129156,-0.018877097,-0.392729819,0.013049708,-0.0238153,-0.660651557,0.031721805,79354,0.065,6.328861656,0.044016973,0.587862558,1
31101,nebraska,0.000784023,0.108389967,0.007456192,-0.011496375,-0.419859289,0.026722143,-0.019757969,-0.621311637,0.025292579,52086,0.119,2.945592319,0.00772971,0.277299801,1
31051,nebraska,-0.016977286,-0.346294121,0.005037775,,,,-0.044052485,-0.371257891,0.017206721,54635,0.097,4.659724922,0.00350324,0.179941003,0.73
31011,nebraska,-0.015007636,-0.300536848,0.007227206,,,,-0.019741932,-0.721626002,0.015756239,51911,0.092,2.987909948,0.003817522,0.277647059,0.79
33003,new hampshire,-0.023841923,-0.488193187,0.009624995,-0.015166274,-0.52950378,0.009346048,-0.030362458,-0.764952571,0.004526947,59413,0.09,19.8217429,0.005453166,0.237132229,0.72
33009,new hampshire,-0.026622197,-0.483432732,0.007077578,-0.049032543,-0.674583027,0.013418004,-0.044159916,-0.824286863,0.008747558,65163,0.09,20.29512615,0.010903704,0.40771028,0.61
34041,new jersey,-0.021582046,-0.393482679,0.00846831,-0.037984356,-0.516963328,0.013178028,-0.047076282,-0.728983577,0.017266358,77571,0.067,115.1076239,0.04788285,0.349118628,0.71
35015,new mexico,-0.009807351,-0.306305785,0.004194418,-0.045922535,-0.524010189,0.007413657,-0.029579823,-0.692163924,0.020153885,58320,0.157,5.309932336,0.012953368,0.534086295,1
35001,new mexico,-0.022568509,-0.362573553,0.008434588,-0.047982989,-0.622285445,0.009040694,-0.040525983,-0.771603803,0.009312418,51372,0.165,225.3235596,0.024946184,0.308080088,0.73
32019,nevada,-0.004381481,-0.123592096,0.00509896,-0.020267666,-0.437600141,0.017017999,-0.018417098,-0.631297232,0.02588024,59732,0.105,10.25530062,0.010876577,0.26329889,0.8
32005,nevada,-0.034071058,-0.475562969,0.003762613,-0.085671343,-0.766265783,0.005403047,-0.036405819,-0.788649738,0.01262204,70495,0.072,26.01935166,0.00866569,0.242237302,0.62
36089,new york,-0.016468398,-0.459716542,0.010109424,-0.032620302,-0.62373207,0.006025013,-0.044355542,-0.830467335,0.008201434,49356,0.151,15.78810561,0.022869677,0.353056441,0.62
36111,new york,-0.023141761,-0.453598175,0.009011705,-0.050538654,-0.65865791,0.008771457,-0.03579301,-0.783135547,0.009620684,63073,0.143,61.57895417,0.06075062,0.312622756,0.61
36109,new york,-0.028131197,-0.496420409,0.00532059,-0.057676064,-0.660123163,0.006165186,-0.057289646,-0.899451089,0.004130229,57383,0.168,83.75559012,0.039788702,0.274929133,0.52
36101,new york,-0.01503491,-0.372742454,0.010943438,-0.041499413,-0.474288113,0.015329673,-0.041031056,-0.788969417,0.012116392,54862,0.128,26.91291732,0.014885799,0.357531312,0.75
36123,new york,-0.014161887,-0.402287846,0.00441713,,,,-0.040089539,-0.749446457,0.011655189,51089,0.127,28.55607296,0.008856326,0.383223684,0.61
36011,new york,-0.017422563,-0.380808756,0.011725653,-0.038287173,-0.471034868,0.002147782,-0.04084657,-0.72077725,0.012139933,52945,0.13,43.4727628,0.039652602,0.328733154,0.65
